787 ppm 	 TVOC = 102 ppb 
790 ppm 	 TVOC = 108 ppb 
783 ppm 	 TVOC = 102 ppb 
783 ppm 	 TVOC = 104 ppb 
778 ppm 	 TVOC = 99 ppb 
773 ppm 	 TVOC = 96 ppb 
776 ppm 	 TVOC = 94 ppb 
769 ppm 	 TVOC = 99 ppb 
770 ppm 	 TVOC = 102 ppb 
786 ppm 	 TVOC = 101 ppb 
777 ppm 	 TVOC = 99 ppb 
785 ppm 	 TVOC = 94 ppb 
799 ppm 	 TVOC = 102 ppb 
773 ppm 	 TVOC = 100 ppb 
765 ppm 	 TVOC = 98 ppb 
771 ppm 	 TVOC = 91 ppb 
778 ppm 	 TVOC = 94 ppb 
776 ppm 	 TVOC = 95 ppb 
790 ppm 	 TVOC = 97 ppb 
779 ppm 	 TVOC = 98 ppb 
787 ppm 	 TVOC = 105 ppb 
784 ppm 	 TVOC = 102 ppb 
779 ppm 	 TVOC = 100 ppb 
780 ppm 	 TVOC = 98 ppb 
771 ppm 	 TVOC = 98 ppb 
772 ppm 	 TVOC = 104 ppb 
780 ppm 	 TVOC = 99 ppb 
803 ppm 	 TVOC = 102 ppb 
785 ppm 	 TVOC = 106 ppb 
797 ppm 	 TVOC = 106 ppb 
790 ppm 	 TVOC = 107 ppb 
796 ppm 	 TVOC = 100 ppb 
809 ppm 	 TVOC = 109 ppb 
799 ppm 	 TVOC = 107 ppb 
790 ppm 	 TVOC = 108 ppb 
797 ppm 	 TVOC = 107 ppb 
783 ppm 	 TVOC = 109 ppb 
797 ppm 	 TVOC = 113 ppb 
787 ppm 	 TVOC = 103 ppb 
788 ppm 	 TVOC = 105 ppb 
799 ppm 	 TVOC = 112 ppb 
799 ppm 	 TVOC = 106 ppb 
808 ppm 	 TVOC = 109 ppb 
803 ppm 	 TVOC = 109 ppb 
796 ppm 	 TVOC = 105 ppb 
793 ppm 	 TVOC = 119 ppb 
807 ppm 	 TVOC = 105 ppb 
801 ppm 	 TVOC = 107 ppb 
819 ppm 	 TVOC = 118 ppb 
817 ppm 	 TVOC = 113 ppb 
816 ppm 	 TVOC = 115 ppb 
809 ppm 	 TVOC = 121 ppb 
799 ppm 	 TVOC = 114 ppb 
801 ppm 	 TVOC = 108 ppb 
807 ppm 	 TVOC = 111 ppb 
806 ppm 	 TVOC = 110 ppb 
799 ppm 	 TVOC = 113 ppb 
812 ppm 	 TVOC = 114 ppb 
823 ppm 	 TVOC = 115 ppb 
817 ppm 	 TVOC = 119 ppb 
817 ppm 	 TVOC = 114 ppb 
820 ppm 	 TVOC = 121 ppb 
825 ppm 	 TVOC = 115 ppb 
825 ppm 	 TVOC = 116 ppb 
826 ppm 	 TVOC = 121 ppb 
827 ppm 	 TVOC = 123 ppb 
811 ppm 	 TVOC = 119 ppb 
825 ppm 	 TVOC = 119 ppb 
816 ppm 	 TVOC = 123 ppb 
815 ppm 	 TVOC = 132 ppb 
810 ppm 	 TVOC = 123 ppb 
790 ppm 	 TVOC = 121 ppb 
803 ppm 	 TVOC = 117 ppb 
815 ppm 	 TVOC = 120 ppb 
819 ppm 	 TVOC = 122 ppb 
830 ppm 	 TVOC = 132 ppb 
823 ppm 	 TVOC = 128 ppb 
823 ppm 	 TVOC = 124 ppb 
813 ppm 	 TVOC = 124 ppb 
806 ppm 	 TVOC = 120 ppb 
794 ppm 	 TVOC = 118 ppb 
792 ppm 	 TVOC = 117 ppb 
794 ppm 	 TVOC = 117 ppb 
803 ppm 	 TVOC = 116 ppb 
793 ppm 	 TVOC = 116 ppb 
799 ppm 	 TVOC = 111 ppb 
799 ppm 	 TVOC = 114 ppb 
798 ppm 	 TVOC = 113 ppb 
797 ppm 	 TVOC = 117 ppb 
807 ppm 	 TVOC = 115 ppb 
787 ppm 	 TVOC = 117 ppb 
804 ppm 	 TVOC = 117 ppb 
803 ppm 	 TVOC = 121 ppb 
826 ppm 	 TVOC = 116 ppb 
823 ppm 	 TVOC = 111 ppb 
826 ppm 	 TVOC = 120 ppb 
841 ppm 	 TVOC = 124 ppb 
818 ppm 	 TVOC = 113 ppb 
813 ppm 	 TVOC = 115 ppb 
805 ppm 	 TVOC = 117 ppb 
799 ppm 	 TVOC = 111 ppb 
792 ppm 	 TVOC = 107 ppb 
797 ppm 	 TVOC = 106 ppb 
794 ppm 	 TVOC = 112 ppb 
787 ppm 	 TVOC = 105 ppb 
783 ppm 	 TVOC = 115 ppb 
771 ppm 	 TVOC = 102 ppb 
771 ppm 	 TVOC = 96 ppb 
780 ppm 	 TVOC = 100 ppb 
794 ppm 	 TVOC = 99 ppb 
793 ppm 	 TVOC = 106 ppb 
787 ppm 	 TVOC = 102 ppb 
783 ppm 	 TVOC = 101 ppb 
774 ppm 	 TVOC = 98 ppb 
767 ppm 	 TVOC = 93 ppb 
768 ppm 	 TVOC = 97 ppb 
780 ppm 	 TVOC = 95 ppb 
773 ppm 	 TVOC = 94 ppb 
781 ppm 	 TVOC = 89 ppb 
785 ppm 	 TVOC = 96 ppb 
785 ppm 	 TVOC = 102 ppb 
770 ppm 	 TVOC = 100 ppb 
790 ppm 	 TVOC = 96 ppb 
770 ppm 	 TVOC = 95 ppb 
788 ppm 	 TVOC = 104 ppb 
803 ppm 	 TVOC = 107 ppb 
790 ppm 	 TVOC = 99 ppb 
784 ppm 	 TVOC = 101 ppb 
793 ppm 	 TVOC = 105 ppb 
790 ppm 	 TVOC = 102 ppb 
801 ppm 	 TVOC = 103 ppb 
799 ppm 	 TVOC = 107 ppb 
792 ppm 	 TVOC = 99 ppb 
778 ppm 	 TVOC = 102 ppb 
782 ppm 	 TVOC = 101 ppb 
790 ppm 	 TVOC = 97 ppb 
785 ppm 	 TVOC = 101 ppb 
798 ppm 	 TVOC = 101 ppb 
787 ppm 	 TVOC = 103 ppb 
794 ppm 	 TVOC = 108 ppb 
797 ppm 	 TVOC = 104 ppb 
798 ppm 	 TVOC = 102 ppb 
830 ppm 	 TVOC = 103 ppb 
833 ppm 	 TVOC = 109 ppb 
838 ppm 	 TVOC = 108 ppb 
830 ppm 	 TVOC = 109 ppb 
846 ppm 	 TVOC = 111 ppb 
835 ppm 	 TVOC = 112 ppb 
836 ppm 	 TVOC = 113 ppb 
838 ppm 	 TVOC = 122 ppb 
838 ppm 	 TVOC = 118 ppb 
822 ppm 	 TVOC = 116 ppb 
825 ppm 	 TVOC = 114 ppb 
823 ppm 	 TVOC = 121 ppb 
820 ppm 	 TVOC = 112 ppb 
836 ppm 	 TVOC = 118 ppb 
842 ppm 	 TVOC = 122 ppb 
853 ppm 	 TVOC = 123 ppb 
853 ppm 	 TVOC = 128 ppb 
862 ppm 	 TVOC = 126 ppb 
944 ppm 	 TVOC = 127 ppb 
1124 ppm 	 TVOC = 143 ppb 
1178 ppm 	 TVOC = 151 ppb 
1169 ppm 	 TVOC = 159 ppb 
1130 ppm 	 TVOC = 164 ppb 
1119 ppm 	 TVOC = 175 ppb 
1009 ppm 	 TVOC = 164 ppb 
972 ppm 	 TVOC = 163 ppb 
947 ppm 	 TVOC = 157 ppb 
907 ppm 	 TVOC = 149 ppb 
888 ppm 	 TVOC = 142 ppb 
866 ppm 	 TVOC = 147 ppb 
867 ppm 	 TVOC = 148 ppb 
844 ppm 	 TVOC = 141 ppb 
848 ppm 	 TVOC = 137 ppb 
831 ppm 	 TVOC = 134 ppb 
835 ppm 	 TVOC = 130 ppb 
850 ppm 	 TVOC = 125 ppb 
844 ppm 	 TVOC = 125 ppb 
857 ppm 	 TVOC = 132 ppb 
860 ppm 	 TVOC = 133 ppb 
869 ppm 	 TVOC = 131 ppb 
884 ppm 	 TVOC = 136 ppb 
899 ppm 	 TVOC = 136 ppb 
904 ppm 	 TVOC = 131 ppb 
908 ppm 	 TVOC = 138 ppb 
929 ppm 	 TVOC = 133 ppb 
955 ppm 	 TVOC = 139 ppb 
984 ppm 	 TVOC = 148 ppb 
993 ppm 	 TVOC = 146 ppb 
967 ppm 	 TVOC = 143 ppb 
945 ppm 	 TVOC = 145 ppb 
927 ppm 	 TVOC = 143 ppb 
897 ppm 	 TVOC = 140 ppb 
897 ppm 	 TVOC = 133 ppb 
895 ppm 	 TVOC = 140 ppb 
858 ppm 	 TVOC = 137 ppb 
862 ppm 	 TVOC = 130 ppb 
855 ppm 	 TVOC = 125 ppb 
856 ppm 	 TVOC = 131 ppb 
836 ppm 	 TVOC = 131 ppb 
840 ppm 	 TVOC = 123 ppb 
838 ppm 	 TVOC = 122 ppb 
828 ppm 	 TVOC = 128 ppb 
840 ppm 	 TVOC = 130 ppb 
835 ppm 	 TVOC = 114 ppb 
847 ppm 	 TVOC = 123 ppb 
838 ppm 	 TVOC = 127 ppb 
838 ppm 	 TVOC = 122 ppb 
842 ppm 	 TVOC = 120 ppb 
832 ppm 	 TVOC = 118 ppb 
840 ppm 	 TVOC = 128 ppb 
822 ppm 	 TVOC = 122 ppb 
809 ppm 	 TVOC = 122 ppb 
816 ppm 	 TVOC = 121 ppb 
815 ppm 	 TVOC = 118 ppb 
817 ppm 	 TVOC = 120 ppb 
818 ppm 	 TVOC = 122 ppb 
817 ppm 	 TVOC = 121 ppb 
812 ppm 	 TVOC = 115 ppb 
826 ppm 	 TVOC = 114 ppb 
824 ppm 	 TVOC = 119 ppb 
813 ppm 	 TVOC = 114 ppb 
802 ppm 	 TVOC = 118 ppb 
794 ppm 	 TVOC = 111 ppb 
794 ppm 	 TVOC = 112 ppb 
795 ppm 	 TVOC = 111 ppb 
790 ppm 	 TVOC = 100 ppb 
801 ppm 	 TVOC = 113 ppb 
814 ppm 	 TVOC = 110 ppb 
806 ppm 	 TVOC = 101 ppb 
806 ppm 	 TVOC = 107 ppb 
813 ppm 	 TVOC = 114 ppb 
818 ppm 	 TVOC = 103 ppb 
817 ppm 	 TVOC = 107 ppb 
824 ppm 	 TVOC = 108 ppb 
830 ppm 	 TVOC = 113 ppb 
828 ppm 	 TVOC = 108 ppb 
811 ppm 	 TVOC = 106 ppb 
819 ppm 	 TVOC = 110 ppb 
815 ppm 	 TVOC = 106 ppb 
826 ppm 	 TVOC = 116 ppb 
817 ppm 	 TVOC = 117 ppb 
828 ppm 	 TVOC = 113 ppb 
819 ppm 	 TVOC = 117 ppb 
809 ppm 	 TVOC = 114 ppb 
817 ppm 	 TVOC = 112 ppb 
820 ppm 	 TVOC = 115 ppb 
825 ppm 	 TVOC = 116 ppb 
817 ppm 	 TVOC = 117 ppb 
809 ppm 	 TVOC = 121 ppb 
819 ppm 	 TVOC = 113 ppb 
847 ppm 	 TVOC = 118 ppb 
839 ppm 	 TVOC = 120 ppb 
851 ppm 	 TVOC = 119 ppb 
834 ppm 	 TVOC = 123 ppb 
853 ppm 	 TVOC = 124 ppb 
854 ppm 	 TVOC = 129 ppb 
846 ppm 	 TVOC = 133 ppb 
849 ppm 	 TVOC = 124 ppb 
854 ppm 	 TVOC = 119 ppb 
839 ppm 	 TVOC = 132 ppb 
845 ppm 	 TVOC = 130 ppb 
838 ppm 	 TVOC = 123 ppb 
832 ppm 	 TVOC = 128 ppb 
841 ppm 	 TVOC = 127 ppb 
841 ppm 	 TVOC = 125 ppb 
835 ppm 	 TVOC = 131 ppb 
835 ppm 	 TVOC = 123 ppb 
838 ppm 	 TVOC = 123 ppb 
854 ppm 	 TVOC = 128 ppb 
867 ppm 	 TVOC = 134 ppb 
872 ppm 	 TVOC = 126 ppb 
874 ppm 	 TVOC = 133 ppb 
864 ppm 	 TVOC = 134 ppb 
865 ppm 	 TVOC = 131 ppb 
858 ppm 	 TVOC = 132 ppb 
856 ppm 	 TVOC = 121 ppb 
841 ppm 	 TVOC = 124 ppb 
860 ppm 	 TVOC = 129 ppb 
862 ppm 	 TVOC = 137 ppb 
865 ppm 	 TVOC = 138 ppb 
855 ppm 	 TVOC = 140 ppb 
863 ppm 	 TVOC = 137 ppb 
859 ppm 	 TVOC = 133 ppb 
857 ppm 	 TVOC = 131 ppb 
848 ppm 	 TVOC = 135 ppb 
849 ppm 	 TVOC = 128 ppb 
827 ppm 	 TVOC = 132 ppb 
828 ppm 	 TVOC = 128 ppb 
828 ppm 	 TVOC = 126 ppb 
828 ppm 	 TVOC = 127 ppb 
854 ppm 	 TVOC = 132 ppb 
867 ppm 	 TVOC = 128 ppb 
838 ppm 	 TVOC = 128 ppb 
839 ppm 	 TVOC = 127 ppb 
856 ppm 	 TVOC = 134 ppb 
855 ppm 	 TVOC = 125 ppb 
851 ppm 	 TVOC = 121 ppb 
872 ppm 	 TVOC = 132 ppb 
867 ppm 	 TVOC = 138 ppb 
870 ppm 	 TVOC = 128 ppb 
865 ppm 	 TVOC = 128 ppb 
891 ppm 	 TVOC = 126 ppb 
895 ppm 	 TVOC = 136 ppb 
912 ppm 	 TVOC = 140 ppb 
913 ppm 	 TVOC = 128 ppb 
924 ppm 	 TVOC = 143 ppb 
915 ppm 	 TVOC = 144 ppb 
911 ppm 	 TVOC = 149 ppb 
899 ppm 	 TVOC = 147 ppb 
897 ppm 	 TVOC = 140 ppb 
874 ppm 	 TVOC = 143 ppb 
863 ppm 	 TVOC = 135 ppb 
867 ppm 	 TVOC = 142 ppb 
858 ppm 	 TVOC = 144 ppb 
838 ppm 	 TVOC = 140 ppb 
842 ppm 	 TVOC = 140 ppb 
824 ppm 	 TVOC = 135 ppb 
833 ppm 	 TVOC = 128 ppb 
835 ppm 	 TVOC = 135 ppb 
833 ppm 	 TVOC = 129 ppb 
826 ppm 	 TVOC = 133 ppb 
833 ppm 	 TVOC = 125 ppb 
835 ppm 	 TVOC = 128 ppb 
835 ppm 	 TVOC = 123 ppb 
830 ppm 	 TVOC = 127 ppb 
835 ppm 	 TVOC = 128 ppb 
833 ppm 	 TVOC = 122 ppb 
833 ppm 	 TVOC = 118 ppb 
831 ppm 	 TVOC = 127 ppb 
823 ppm 	 TVOC = 120 ppb 
815 ppm 	 TVOC = 120 ppb 
832 ppm 	 TVOC = 120 ppb 
832 ppm 	 TVOC = 122 ppb 
827 ppm 	 TVOC = 120 ppb 
822 ppm 	 TVOC = 124 ppb 
812 ppm 	 TVOC = 120 ppb 
812 ppm 	 TVOC = 114 ppb 
806 ppm 	 TVOC = 124 ppb 
792 ppm 	 TVOC = 113 ppb 
799 ppm 	 TVOC = 110 ppb 
793 ppm 	 TVOC = 109 ppb 
792 ppm 	 TVOC = 116 ppb 
806 ppm 	 TVOC = 96 ppb 
798 ppm 	 TVOC = 106 ppb 
803 ppm 	 TVOC = 110 ppb 
801 ppm 	 TVOC = 110 ppb 
804 ppm 	 TVOC = 108 ppb 
799 ppm 	 TVOC = 107 ppb 
788 ppm 	 TVOC = 108 ppb 
802 ppm 	 TVOC = 105 ppb 
804 ppm 	 TVOC = 109 ppb 
795 ppm 	 TVOC = 108 ppb 
790 ppm 	 TVOC = 112 ppb 
794 ppm 	 TVOC = 106 ppb 
796 ppm 	 TVOC = 109 ppb 
787 ppm 	 TVOC = 105 ppb 
785 ppm 	 TVOC = 108 ppb 
787 ppm 	 TVOC = 100 ppb 
803 ppm 	 TVOC = 104 ppb 
816 ppm 	 TVOC = 109 ppb 
815 ppm 	 TVOC = 111 ppb 
801 ppm 	 TVOC = 109 ppb 
801 ppm 	 TVOC = 111 ppb 
813 ppm 	 TVOC = 105 ppb 
815 ppm 	 TVOC = 105 ppb 
797 ppm 	 TVOC = 103 ppb 
782 ppm 	 TVOC = 106 ppb 
792 ppm 	 TVOC = 104 ppb 
796 ppm 	 TVOC = 111 ppb 
829 ppm 	 TVOC = 101 ppb 
822 ppm 	 TVOC = 105 ppb 
819 ppm 	 TVOC = 102 ppb 
809 ppm 	 TVOC = 103 ppb 
815 ppm 	 TVOC = 102 ppb 
808 ppm 	 TVOC = 109 ppb 
802 ppm 	 TVOC = 102 ppb 
797 ppm 	 TVOC = 107 ppb 
809 ppm 	 TVOC = 103 ppb 
828 ppm 	 TVOC = 107 ppb 
847 ppm 	 TVOC = 104 ppb 
859 ppm 	 TVOC = 113 ppb 
863 ppm 	 TVOC = 107 ppb 
865 ppm 	 TVOC = 105 ppb 
940 ppm 	 TVOC = 116 ppb 
1029 ppm 	 TVOC = 131 ppb 
1029 ppm 	 TVOC = 135 ppb 
956 ppm 	 TVOC = 130 ppb 
904 ppm 	 TVOC = 123 ppb 
890 ppm 	 TVOC = 129 ppb 
874 ppm 	 TVOC = 121 ppb 
844 ppm 	 TVOC = 120 ppb 
982 ppm 	 TVOC = 124 ppb 
1056 ppm 	 TVOC = 137 ppb 
1058 ppm 	 TVOC = 142 ppb 
1040 ppm 	 TVOC = 144 ppb 
982 ppm 	 TVOC = 146 ppb 
929 ppm 	 TVOC = 142 ppb 
890 ppm 	 TVOC = 135 ppb 
867 ppm 	 TVOC = 135 ppb 
842 ppm 	 TVOC = 126 ppb 
841 ppm 	 TVOC = 127 ppb 
850 ppm 	 TVOC = 125 ppb 
848 ppm 	 TVOC = 117 ppb 
833 ppm 	 TVOC = 125 ppb 
839 ppm 	 TVOC = 129 ppb 
852 ppm 	 TVOC = 119 ppb 
872 ppm 	 TVOC = 127 ppb 
867 ppm 	 TVOC = 128 ppb 
851 ppm 	 TVOC = 115 ppb 
843 ppm 	 TVOC = 113 ppb 
826 ppm 	 TVOC = 112 ppb 
815 ppm 	 TVOC = 120 ppb 
824 ppm 	 TVOC = 120 ppb 
808 ppm 	 TVOC = 115 ppb 
812 ppm 	 TVOC = 109 ppb 
813 ppm 	 TVOC = 109 ppb 
819 ppm 	 TVOC = 112 ppb 
812 ppm 	 TVOC = 112 ppb 
808 ppm 	 TVOC = 115 ppb 
806 ppm 	 TVOC = 113 ppb 
809 ppm 	 TVOC = 119 ppb 
820 ppm 	 TVOC = 101 ppb 
807 ppm 	 TVOC = 111 ppb 
809 ppm 	 TVOC = 111 ppb 
818 ppm 	 TVOC = 114 ppb 
814 ppm 	 TVOC = 106 ppb 
806 ppm 	 TVOC = 107 ppb 
817 ppm 	 TVOC = 114 ppb 
823 ppm 	 TVOC = 107 ppb 
822 ppm 	 TVOC = 111 ppb 
818 ppm 	 TVOC = 110 ppb 
833 ppm 	 TVOC = 106 ppb 
833 ppm 	 TVOC = 107 ppb 
832 ppm 	 TVOC = 109 ppb 
823 ppm 	 TVOC = 117 ppb 
828 ppm 	 TVOC = 113 ppb 
822 ppm 	 TVOC = 110 ppb 
814 ppm 	 TVOC = 112 ppb 
803 ppm 	 TVOC = 112 ppb 
818 ppm 	 TVOC = 108 ppb 
806 ppm 	 TVOC = 105 ppb 
808 ppm 	 TVOC = 109 ppb 
809 ppm 	 TVOC = 107 ppb 
799 ppm 	 TVOC = 111 ppb 
801 ppm 	 TVOC = 105 ppb 
802 ppm 	 TVOC = 100 ppb 
812 ppm 	 TVOC = 107 ppb 
810 ppm 	 TVOC = 101 ppb 
806 ppm 	 TVOC = 101 ppb 
816 ppm 	 TVOC = 109 ppb 
813 ppm 	 TVOC = 110 ppb 
815 ppm 	 TVOC = 108 ppb 
816 ppm 	 TVOC = 113 ppb 
814 ppm 	 TVOC = 110 ppb 
805 ppm 	 TVOC = 103 ppb 
814 ppm 	 TVOC = 115 ppb 
820 ppm 	 TVOC = 118 ppb 
820 ppm 	 TVOC = 114 ppb 
827 ppm 	 TVOC = 112 ppb 
826 ppm 	 TVOC = 115 ppb 
819 ppm 	 TVOC = 114 ppb 
824 ppm 	 TVOC = 116 ppb 
815 ppm 	 TVOC = 109 ppb 
825 ppm 	 TVOC = 117 ppb 
828 ppm 	 TVOC = 116 ppb 
828 ppm 	 TVOC = 112 ppb 
819 ppm 	 TVOC = 118 ppb 
828 ppm 	 TVOC = 116 ppb 
824 ppm 	 TVOC = 120 ppb 
817 ppm 	 TVOC = 118 ppb 
829 ppm 	 TVOC = 120 ppb 
829 ppm 	 TVOC = 119 ppb 
838 ppm 	 TVOC = 120 ppb 
839 ppm 	 TVOC = 123 ppb 
840 ppm 	 TVOC = 123 ppb 
839 ppm 	 TVOC = 127 ppb 
844 ppm 	 TVOC = 119 ppb 
837 ppm 	 TVOC = 130 ppb 
842 ppm 	 TVOC = 127 ppb 
833 ppm 	 TVOC = 132 ppb 
822 ppm 	 TVOC = 132 ppb 
820 ppm 	 TVOC = 129 ppb 
838 ppm 	 TVOC = 127 ppb 
829 ppm 	 TVOC = 128 ppb 
825 ppm 	 TVOC = 126 ppb 
831 ppm 	 TVOC = 119 ppb 
838 ppm 	 TVOC = 122 ppb 
837 ppm 	 TVOC = 129 ppb 
842 ppm 	 TVOC = 123 ppb 
828 ppm 	 TVOC = 128 ppb 
824 ppm 	 TVOC = 129 ppb 
824 ppm 	 TVOC = 123 ppb 
834 ppm 	 TVOC = 122 ppb 
841 ppm 	 TVOC = 130 ppb 
849 ppm 	 TVOC = 124 ppb 
897 ppm 	 TVOC = 119 ppb 
1017 ppm 	 TVOC = 138 ppb 
1146 ppm 	 TVOC = 138 ppb 
1198 ppm 	 TVOC = 158 ppb 
1103 ppm 	 TVOC = 162 ppb 
1066 ppm 	 TVOC = 160 ppb 
995 ppm 	 TVOC = 159 ppb 
932 ppm 	 TVOC = 150 ppb 
911 ppm 	 TVOC = 147 ppb 
876 ppm 	 TVOC = 144 ppb 
864 ppm 	 TVOC = 136 ppb 
836 ppm 	 TVOC = 128 ppb 
833 ppm 	 TVOC = 119 ppb 
815 ppm 	 TVOC = 120 ppb 
814 ppm 	 TVOC = 115 ppb 
816 ppm 	 TVOC = 122 ppb 
834 ppm 	 TVOC = 123 ppb 
849 ppm 	 TVOC = 125 ppb 
854 ppm 	 TVOC = 124 ppb 
857 ppm 	 TVOC = 123 ppb 
843 ppm 	 TVOC = 121 ppb 
835 ppm 	 TVOC = 120 ppb 
831 ppm 	 TVOC = 122 ppb 
828 ppm 	 TVOC = 117 ppb 
832 ppm 	 TVOC = 126 ppb 
824 ppm 	 TVOC = 126 ppb 
830 ppm 	 TVOC = 122 ppb 
838 ppm 	 TVOC = 124 ppb 
824 ppm 	 TVOC = 122 ppb 
809 ppm 	 TVOC = 126 ppb 
801 ppm 	 TVOC = 118 ppb 
806 ppm 	 TVOC = 117 ppb 
822 ppm 	 TVOC = 117 ppb 
824 ppm 	 TVOC = 118 ppb 
814 ppm 	 TVOC = 115 ppb 
799 ppm 	 TVOC = 117 ppb 
800 ppm 	 TVOC = 117 ppb 
816 ppm 	 TVOC = 115 ppb 
819 ppm 	 TVOC = 109 ppb 
824 ppm 	 TVOC = 114 ppb 
805 ppm 	 TVOC = 118 ppb 
818 ppm 	 TVOC = 111 ppb 
826 ppm 	 TVOC = 117 ppb 
826 ppm 	 TVOC = 113 ppb 
840 ppm 	 TVOC = 119 ppb 
834 ppm 	 TVOC = 117 ppb 
828 ppm 	 TVOC = 116 ppb 
822 ppm 	 TVOC = 111 ppb 
833 ppm 	 TVOC = 119 ppb 
832 ppm 	 TVOC = 117 ppb 
831 ppm 	 TVOC = 124 ppb 
888 ppm 	 TVOC = 126 ppb 
985 ppm 	 TVOC = 130 ppb 
1058 ppm 	 TVOC = 136 ppb 
1054 ppm 	 TVOC = 148 ppb 
1158 ppm 	 TVOC = 155 ppb 
1182 ppm 	 TVOC = 160 ppb 
1208 ppm 	 TVOC = 175 ppb 
1181 ppm 	 TVOC = 170 ppb 
1157 ppm 	 TVOC = 177 ppb 
1137 ppm 	 TVOC = 181 ppb 
1097 ppm 	 TVOC = 174 ppb 
1065 ppm 	 TVOC = 180 ppb 
1039 ppm 	 TVOC = 174 ppb 
985 ppm 	 TVOC = 162 ppb 
963 ppm 	 TVOC = 158 ppb 
907 ppm 	 TVOC = 154 ppb 
884 ppm 	 TVOC = 149 ppb 
863 ppm 	 TVOC = 134 ppb 
861 ppm 	 TVOC = 142 ppb 
861 ppm 	 TVOC = 133 ppb 
856 ppm 	 TVOC = 130 ppb 
849 ppm 	 TVOC = 132 ppb 
844 ppm 	 TVOC = 136 ppb 
853 ppm 	 TVOC = 135 ppb 
836 ppm 	 TVOC = 129 ppb 
833 ppm 	 TVOC = 133 ppb 
835 ppm 	 TVOC = 124 ppb 
835 ppm 	 TVOC = 127 ppb 
836 ppm 	 TVOC = 123 ppb 
841 ppm 	 TVOC = 125 ppb 
831 ppm 	 TVOC = 125 ppb 
817 ppm 	 TVOC = 122 ppb 
822 ppm 	 TVOC = 119 ppb 
818 ppm 	 TVOC = 117 ppb 
820 ppm 	 TVOC = 118 ppb 
810 ppm 	 TVOC = 121 ppb 
813 ppm 	 TVOC = 116 ppb 
824 ppm 	 TVOC = 123 ppb 
828 ppm 	 TVOC = 117 ppb 
826 ppm 	 TVOC = 115 ppb 
823 ppm 	 TVOC = 120 ppb 
815 ppm 	 TVOC = 114 ppb 
825 ppm 	 TVOC = 111 ppb 
835 ppm 	 TVOC = 120 ppb 
836 ppm 	 TVOC = 117 ppb 
835 ppm 	 TVOC = 122 ppb 
822 ppm 	 TVOC = 123 ppb 
821 ppm 	 TVOC = 124 ppb 
825 ppm 	 TVOC = 124 ppb 
823 ppm 	 TVOC = 123 ppb 
828 ppm 	 TVOC = 127 ppb 
824 ppm 	 TVOC = 122 ppb 
824 ppm 	 TVOC = 126 ppb 
825 ppm 	 TVOC = 126 ppb 
820 ppm 	 TVOC = 111 ppb 
813 ppm 	 TVOC = 111 ppb 
826 ppm 	 TVOC = 121 ppb 
817 ppm 	 TVOC = 114 ppb 
830 ppm 	 TVOC = 116 ppb 
827 ppm 	 TVOC = 122 ppb 
821 ppm 	 TVOC = 118 ppb 
819 ppm 	 TVOC = 113 ppb 
820 ppm 	 TVOC = 117 ppb 
827 ppm 	 TVOC = 112 ppb 
828 ppm 	 TVOC = 116 ppb 
822 ppm 	 TVOC = 112 ppb 
833 ppm 	 TVOC = 114 ppb 
834 ppm 	 TVOC = 119 ppb 
832 ppm 	 TVOC = 120 ppb 
832 ppm 	 TVOC = 117 ppb 
832 ppm 	 TVOC = 119 ppb 
837 ppm 	 TVOC = 124 ppb 
823 ppm 	 TVOC = 117 ppb 
820 ppm 	 TVOC = 120 ppb 
824 ppm 	 TVOC = 125 ppb 
829 ppm 	 TVOC = 121 ppb 
806 ppm 	 TVOC = 115 ppb 
824 ppm 	 TVOC = 119 ppb 
816 ppm 	 TVOC = 117 ppb 
827 ppm 	 TVOC = 114 ppb 
817 ppm 	 TVOC = 111 ppb 
818 ppm 	 TVOC = 123 ppb 
814 ppm 	 TVOC = 120 ppb 
808 ppm 	 TVOC = 107 ppb 
809 ppm 	 TVOC = 116 ppb 
811 ppm 	 TVOC = 122 ppb 
813 ppm 	 TVOC = 114 ppb 
827 ppm 	 TVOC = 113 ppb 
839 ppm 	 TVOC = 120 ppb 
815 ppm 	 TVOC = 111 ppb 
839 ppm 	 TVOC = 124 ppb 
843 ppm 	 TVOC = 123 ppb 
833 ppm 	 TVOC = 116 ppb 
828 ppm 	 TVOC = 113 ppb 
838 ppm 	 TVOC = 114 ppb 
821 ppm 	 TVOC = 118 ppb 
815 ppm 	 TVOC = 119 ppb 
813 ppm 	 TVOC = 122 ppb 
816 ppm 	 TVOC = 117 ppb 
808 ppm 	 TVOC = 115 ppb 
814 ppm 	 TVOC = 114 ppb 
824 ppm 	 TVOC = 115 ppb 
821 ppm 	 TVOC = 117 ppb 
828 ppm 	 TVOC = 109 ppb 
833 ppm 	 TVOC = 112 ppb 
844 ppm 	 TVOC = 119 ppb 
825 ppm 	 TVOC = 116 ppb 
844 ppm 	 TVOC = 115 ppb 
826 ppm 	 TVOC = 117 ppb 
819 ppm 	 TVOC = 121 ppb 
839 ppm 	 TVOC = 123 ppb 
833 ppm 	 TVOC = 119 ppb 
833 ppm 	 TVOC = 131 ppb 
838 ppm 	 TVOC = 126 ppb 
826 ppm 	 TVOC = 122 ppb 
833 ppm 	 TVOC = 126 ppb 
841 ppm 	 TVOC = 128 ppb 
